Data,CodigoProduto,CodigoSecao,CodigoGrupo,CodigoSubGrupo,CodigoFabricante,CodigoFornecedor,CodigoKitPrincipal,CodigoVenda,Quantidade,QuantidadeLiquida,QuantDevolvida,ValorUnitario,ValorTotal,Desconto,Acrescimo,DescontoGeral,AcrescimoGeral,DescontoAplicado,AcrescimoAplicado,TotalPedido,ValorCusto,ValorCustoGerencial,TotalCusto,Rentabilidade,ValorKitPrincipal,VendaCancelada,ItemCancelado,PrecoemPromocao,EmPromocao,DiaDaSemana,Mes,Dia,Feriado,VesperaDeFeriado,QuantidadeLiquida_Lag1,QuantidadeLiquida_Lag2,QuantidadeLiquida_Lag3
2021-02-24,26173,21,289,0,753,0,0,69.0,103.0,103.0,0.0,2.69,277.07,0.0,0.0,0.0,0.0,0.0,0.0,13977.1,1.25,1.25,9847.9,1.152,0.0,0.0,1.0,0.0,0.0,2,2,24,0,0,65.0,55.0,64.0
2021-02-25,26173,21,289,0,753,0,0,43.0,64.0,64.0,0.0,2.69,172.16,0.0,0.0,0.0,0.0,0.0,0.0,11086.16,1.25,1.25,7724.08,1.152,0.0,0.0,0.0,0.0,0.0,3,2,25,0,0,103.0,65.0,55.0
2021-02-26,26173,21,289,0,753,0,0,108.0,227.0,227.0,0.0,1.32869918699187,298.29,0.0,0.0,0.0,0.0,0.0,0.0,36793.3,0.8695121951219512,0.8695121951219512,37693.5,0.5281,0.0,0.0,0.0,0.0,0.0,4,2,26,0,0,64.0,103.0,65.0
2021-02-27,26173,21,289,0,753,0,0,182.0,278.0,278.0,0.0,1.08,300.24,0.0,0.0,0.0,0.0,0.0,0.0,54744.62,0.8,0.8,106547.35,0.35,0.0,0.0,1.0,0.0,0.0,5,2,27,0,0,227.0,64.0,103.0
2021-02-28,26173,21,289,0,753,0,0,43.0,74.0,74.0,0.0,1.08,79.92,0.0,0.0,0.0,0.0,0.0,0.0,7204.16,0.8,0.8,11927.79,0.35,0.0,0.0,0.0,0.0,0.0,6,2,28,0,0,278.0,227.0,64.0
2021-03-01,26173,21,289,0,753,0,0,49.0,79.0,79.0,0.0,1.08,85.32000000000001,0.0,0.0,0.0,0.0,0.0,0.0,9407.75,0.8214285714285714,0.8214285714285714,6761.26,0.3148,0.0,0.0,0.0,0.0,0.0,0,3,1,0,0,74.0,278.0,227.0
2021-03-02,26173,21,289,0,753,0,0,53.0,72.0,72.0,0.0,1.0800000000000003,77.76,0.0,0.0,0.0,0.0,0.0,0.0,10733.23,0.9800000000000001,0.9800000000000001,27079.6,0.102,0.0,0.0,0.0,0.0,0.0,1,3,2,0,0,79.0,74.0,278.0
2021-03-03,26173,21,289,0,753,0,0,59.0,93.0,93.0,0.0,1.4175806451612902,128.65,0.0,0.0,0.0,0.0,0.0,0.0,11721.61,1.1758064516129034,1.1758064516129034,57858.35999999999,0.2056,0.0,0.0,0.0,0.0,0.0,2,3,3,0,0,72.0,79.0,74.0
2021-03-04,26173,21,289,0,753,0,0,60.0,78.0,78.0,0.0,1.99,155.22,0.0,0.0,0.0,0.0,0.0,0.0,16558.38,1.5,1.5,12020.949999999999,0.3267,0.0,0.0,0.0,0.0,0.0,3,3,4,0,0,93.0,72.0,79.0
2021-03-05,26173,21,289,0,753,0,0,77.0,106.0,106.0,0.0,1.9899999999999998,210.94,0.0,0.0,0.0,0.0,0.0,0.0,28024.1,1.5,1.5,20486.33,0.3267,0.0,0.0,0.0,0.0,0.0,4,3,5,0,0,78.0,93.0,72.0
2021-03-06,26173,21,289,0,753,0,0,113.0,162.0,162.0,0.0,1.99,322.38,0.0,0.0,0.0,0.0,0.0,0.0,39161.53,1.5,1.5,55106.55,0.3267,0.0,0.0,0.0,0.0,0.0,5,3,6,0,0,106.0,78.0,93.0
2021-03-07,26173,21,289,0,753,0,0,37.0,60.0,60.0,0.0,1.9899999999999998,119.4,0.0,0.0,0.0,0.0,0.0,0.0,5245.65,1.5,1.5,3645.72,0.3267,0.0,0.0,0.0,0.0,0.0,6,3,7,0,0,162.0,106.0,78.0
2021-03-08,26173,21,289,0,753,0,0,47.0,65.0,65.0,0.0,1.99,129.35,0.0,0.0,0.0,0.0,0.0,0.0,9681.02,1.5,1.5,6970.32,0.3267,0.0,0.0,0.0,0.0,0.0,0,3,8,0,0,60.0,162.0,106.0
2021-03-09,26173,21,289,0,753,0,0,45.0,63.0,63.0,0.0,1.9900000000000002,125.37,0.0,0.0,0.0,0.0,0.0,0.0,8351.06,1.5,1.5,5779.84,0.3267,0.0,0.0,1.0,0.0,0.0,1,3,9,0,0,65.0,60.0,162.0
2021-03-10,26173,21,289,0,753,0,0,45.0,73.0,73.0,0.0,1.99,145.27,0.0,0.0,0.0,0.0,0.0,0.0,9111.91,1.5,1.5,39774.909999999996,0.3267,0.0,0.0,0.0,0.0,0.0,2,3,10,0,0,63.0,65.0,60.0
2021-03-11,26173,21,289,0,753,0,0,54.0,83.0,83.0,0.0,1.99,165.17,0.0,0.0,0.0,0.0,0.0,0.0,13193.25,1.5,1.5,9387.9,0.3267,0.0,0.0,0.0,0.0,0.0,3,3,11,0,0,73.0,63.0,65.0
2021-03-12,26173,21,289,0,753,0,0,97.0,141.0,141.0,0.0,1.99,280.59,0.0,0.0,0.0,0.0,0.0,0.0,23967.57,1.5,1.5,22755.0,0.3267,0.0,0.0,0.0,0.0,0.0,4,3,12,0,0,83.0,73.0,63.0
2021-03-13,26173,21,289,0,753,0,0,140.0,199.0,199.0,0.0,1.9899999999999998,396.01,0.0,0.0,0.0,0.0,0.0,0.0,42073.53,1.5,1.5,90796.58,0.3267,0.0,0.0,0.0,0.0,0.0,5,3,13,0,0,141.0,83.0,73.0
2021-03-14,26173,21,289,0,753,0,0,35.0,52.0,52.0,0.0,1.99,103.48,0.0,0.0,0.0,0.0,0.0,0.0,5006.27,1.5,1.5,3484.05,0.3267,0.0,0.0,0.0,0.0,0.0,6,3,14,0,0,199.0,141.0,83.0
2021-03-15,26173,21,289,0,753,0,0,59.0,78.0,78.0,0.0,1.99,155.22,0.0,0.0,0.0,0.0,0.0,0.0,8993.73,1.5,1.5,11545.86,0.3267,0.0,0.0,0.0,0.0,0.0,0,3,15,0,0,52.0,199.0,141.0
2021-03-16,26173,21,289,0,753,0,0,86.0,110.0,110.0,0.0,1.9900000000000002,218.9,0.0,0.0,0.0,0.0,0.0,0.0,14716.27,1.5,1.5,16454.81,0.3267,0.0,0.0,2.0,0.0,0.0,1,3,16,0,0,78.0,52.0,199.0
2021-03-17,26173,21,289,0,753,0,0,50.0,79.0,79.0,0.0,1.99,157.21,0.0,0.0,0.0,0.0,0.0,0.0,13792.630000000001,1.5,1.5,10211.51,0.3267,0.0,0.0,0.0,0.0,0.0,2,3,17,0,0,110.0,78.0,52.0
2021-03-18,26173,21,289,0,753,0,0,77.0,117.0,117.0,0.0,1.48438202247191,172.82999999999998,0.0,0.0,0.0,0.0,0.0,0.0,15037.03,1.0786516853932584,1.0786516853932584,10719.7,0.3761,0.0,0.0,1.0,0.0,0.0,3,3,18,0,0,79.0,110.0,78.0
2021-03-19,26173,21,289,0,753,0,0,113.0,174.0,174.0,0.0,1.39,241.85999999999999,0.0,0.0,0.0,0.0,0.0,0.0,28792.75,1.0,1.0,20648.17,0.39,0.0,0.0,0.0,0.0,0.0,4,3,19,0,0,117.0,79.0,110.0
2021-03-20,26173,21,289,0,753,0,0,101.0,148.0,148.0,0.0,1.39,205.72,0.0,0.0,0.0,0.0,0.0,0.0,25242.71,1.0,1.0,22689.149999999998,0.39,0.0,0.0,0.0,0.0,0.0,5,3,20,0,0,174.0,117.0,79.0
2021-03-21,26173,21,289,0,753,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,21,0,0,148.0,174.0,117.0
2021-03-22,26173,21,289,0,753,0,0,61.0,95.0,95.0,0.0,1.7929850746268656,172.25,0.0,0.0,0.0,0.0,0.0,0.0,11229.44,1.0,1.0,8071.27,0.793,0.0,0.0,0.0,0.0,0.0,0,3,22,0,0,0.0,148.0,174.0
2021-03-23,26173,21,289,0,753,0,0,66.0,80.0,80.0,0.0,1.9900000000000002,159.2,0.0,0.0,0.0,0.0,0.0,0.0,12128.49,1.0,1.0,39669.49,0.99,0.0,0.0,1.0,0.0,0.0,1,3,23,0,0,95.0,0.0,148.0
2021-03-24,26173,21,289,0,753,0,0,70.0,98.0,98.0,0.0,1.99,195.02,0.0,0.0,0.0,0.0,0.0,0.0,9908.85,1.0,1.0,18121.01,0.99,0.0,0.0,0.0,0.0,0.0,2,3,24,0,0,80.0,95.0,0.0
2021-03-25,26173,21,289,0,753,0,0,64.0,94.0,94.0,0.0,1.9910294117647056,187.13,0.0,0.0,0.0,0.0,0.0,0.0,12959.54,1.0,1.0,9120.03,0.991,0.0,0.0,0.0,0.0,0.0,3,3,25,0,0,98.0,80.0,95.0
2021-03-26,26173,21,289,0,753,0,0,122.0,202.0,202.0,0.0,0.9813043478260871,200.38,0.0,0.0,0.0,0.0,0.0,0.0,26843.4,0.8234782608695652,0.8234782608695652,19983.91,0.1917,0.0,0.0,1.0,0.0,0.0,4,3,26,0,0,94.0,98.0,80.0
2021-03-27,26173,21,289,0,753,0,0,182.0,277.0,277.0,0.0,0.79,218.83,0.0,0.0,0.0,0.0,0.0,0.0,46755.05,0.79,0.79,34498.82,0.0,0.0,0.0,0.0,0.0,0.0,5,3,27,0,0,202.0,94.0,98.0
2021-03-28,26173,21,289,0,753,0,0,49.0,68.0,68.0,0.0,0.79,53.72,0.0,0.0,0.0,0.0,0.0,0.0,5950.01,0.79,0.79,4286.95,0.0,0.0,0.0,0.0,0.0,0.0,6,3,28,0,0,277.0,202.0,94.0
2021-03-29,26173,21,289,0,753,0,0,52.0,75.0,75.0,0.0,1.803793103448276,132.45,0.0,0.0,0.0,0.0,0.0,0.0,13381.35,0.7,0.7,9704.22,1.5768,0.0,0.0,1.0,0.0,0.0,0,3,29,0,0,68.0,277.0,202.0
2021-03-30,26173,21,289,0,753,0,0,48.0,67.0,67.0,0.0,1.99,133.33,0.0,0.0,0.0,0.0,0.0,0.0,19187.28,0.7307692307692307,0.7307692307692307,13805.44,1.7232,0.0,1.0,0.0,0.0,0.0,1,3,30,0,0,75.0,68.0,277.0
2021-03-31,26173,21,289,0,753,0,0,66.0,104.0,104.0,0.0,1.99,206.96,0.0,0.0,0.0,0.0,0.0,0.0,16624.12,0.8444444444444444,0.8444444444444444,11910.33,1.3566,0.0,0.0,1.0,0.0,0.0,2,3,31,0,0,67.0,75.0,68.0
2021-04-01,26173,21,289,0,753,0,0,113.0,181.0,181.0,0.0,1.99,360.19,0.0,0.0,0.0,0.0,0.0,0.0,33801.71,0.8311475409836064,0.8311475409836064,23970.96,1.3943,0.0,0.0,0.0,0.0,0.0,3,4,1,0,0,104.0,67.0,75.0
2021-04-02,26173,21,289,0,753,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,2,0,0,181.0,104.0,67.0
2021-04-03,26173,21,289,0,753,0,0,191.0,281.0,281.0,0.0,1.99,559.1899999999999,0.0,0.0,0.0,0.0,0.0,0.0,61281.63,0.9140845070422534,0.9140845070422534,44337.65,1.177,0.0,0.0,1.0,0.0,0.0,5,4,3,0,1,0.0,181.0,104.0
2021-04-04,26173,21,289,0,753,0,0,34.0,61.0,61.0,0.0,1.9900000000000002,121.39,0.0,0.0,0.0,0.0,0.0,0.0,4619.9,1.0199999999999998,1.0199999999999998,3360.42,0.951,0.0,0.0,0.0,0.0,0.0,6,4,4,1,0,281.0,0.0,181.0
2021-04-05,26173,21,289,0,753,0,0,43.0,64.0,64.0,0.0,1.9900000000000002,127.36,0.0,0.0,0.0,0.0,0.0,0.0,10167.08,0.9434782608695652,0.9434782608695652,7120.25,1.1092,0.0,0.0,0.0,0.0,0.0,0,4,5,0,0,61.0,281.0,0.0
2021-04-06,26173,21,289,0,753,0,0,52.0,74.0,74.0,0.0,1.9899999999999998,147.26,0.0,0.0,0.0,0.0,0.0,0.0,10224.53,0.8263157894736841,0.8263157894736841,7273.27,1.4083,0.0,0.0,0.0,0.0,0.0,1,4,6,0,0,64.0,61.0,281.0
2021-04-07,26173,21,289,0,753,0,0,68.0,99.0,99.0,0.0,1.9900000000000002,197.01,0.0,0.0,0.0,0.0,0.0,0.0,15344.52,0.7631578947368421,0.7631578947368421,10834.05,1.6076,0.0,0.0,0.0,0.0,0.0,2,4,7,0,0,74.0,64.0,61.0
2021-04-08,26173,21,289,0,753,0,0,75.0,113.0,113.0,0.0,1.99,224.87,0.0,0.0,0.0,0.0,0.0,0.0,22249.92,1.0126436781609194,1.0126436781609194,15639.64,0.9652,0.0,0.0,0.0,0.0,0.0,3,4,8,0,0,99.0,74.0,64.0
2021-04-09,26173,21,289,0,753,0,0,137.0,263.0,263.0,0.0,1.9826829268292685,522.17,0.0,0.0,0.0,0.0,0.0,0.0,32303.57,1.5,1.5,23983.95,0.3218,0.0,0.0,1.0,0.0,0.0,4,4,9,0,0,113.0,99.0,74.0
2021-04-10,26173,21,289,0,753,0,0,181.0,363.0,363.0,0.0,1.9900000000000002,722.37,0.0,0.0,0.0,0.0,0.0,0.0,57468.77,1.5,1.5,42300.8,0.3267,0.0,0.0,0.0,0.0,0.0,5,4,10,0,0,263.0,113.0,99.0
2021-04-11,26173,21,289,0,753,0,0,55.0,79.0,79.0,0.0,1.99,157.21,0.0,0.0,0.0,0.0,0.0,0.0,9920.39,1.5,1.5,6983.8,0.3267,0.0,0.0,0.0,0.0,0.0,6,4,11,0,0,363.0,263.0,113.0
2021-04-12,26173,21,289,0,753,0,0,47.0,64.0,64.0,0.0,1.99,127.36,0.0,0.0,0.0,0.0,0.0,0.0,8540.33,1.5,1.5,5920.93,0.3267,0.0,0.0,0.0,0.0,0.0,0,4,12,0,0,79.0,363.0,263.0
2021-04-13,26173,21,289,0,753,0,0,52.0,70.0,70.0,0.0,1.9899999999999998,139.3,0.0,0.0,0.0,0.0,0.0,0.0,6317.45,1.5,1.5,4550.97,0.3267,0.0,0.0,0.0,0.0,0.0,1,4,13,0,0,64.0,79.0,363.0
